datetime,uid,event
2015-07-17 14:15:27,1535,signup
2015-07-17 14:16:25,2420,signup
2015-07-17 14:23:25,1896,signup
2015-07-17 14:58:34,1972,signup
2015-07-17 15:01:00,1397,signup
2015-07-17 15:02:41,1658,signup
2015-07-17 15:21:25,1771,signup
2015-07-17 15:23:34,1996,signup
2015-07-17 15:27:52,1729,signup
2015-07-17 15:46:14,2011,signup
2015-07-17 15:49:55,2196,signup
2015-07-17 15:53:24,2441,signup
2015-07-17 16:11:08,2369,signup
2015-07-17 16:12:43,2170,signup
2015-07-17 16:22:06,2064,signup
2015-07-17 16:34:19,2277,signup
2015-07-17 16:52:42,2432,signup
2015-07-17 17:12:50,2299,signup
2015-07-17 17:15:39,1912,signup
2015-07-17 17:24:56,2346,signup
2015-07-17 17:26:48,1763,signup
2015-07-17 17:27:33,2392,signup
2015-07-17 17:49:46,1538,signup
2015-07-17 18:21:56,2140,signup
2015-07-17 18:24:33,2393,signup
2015-07-17 18:28:07,1487,signup
2015-07-17 18:33:30,2237,signup
2015-07-17 18:52:35,2428,signup
2015-07-17 18:57:09,2305,signup
2015-07-17 19:01:29,2414,signup
2015-07-17 19:19:47,1770,signup
2015-07-17 19:48:46,1752,signup
2015-07-17 20:04:05,1395,signup
2015-07-17 20:15:49,1522,signup
2015-07-17 21:10:21,2314,signup
2015-07-17 21:15:57,2120,signup
2015-07-17 21:35:01,1491,signup
2015-07-17 21:36:03,2433,signup
2015-07-17 21:52:33,1866,signup
2015-07-17 22:03:27,2351,signup
2015-07-17 22:06:45,1589,signup
2015-07-17 22:09:37,1531,signup
2015-07-17 22:17:08,2090,signup
2015-07-17 22:18:26,1587,signup
2015-07-17 22:40:49,2133,signup
2015-07-17 22:43:44,2186,signup
2015-07-17 22:48:36,2000,signup
2015-07-17 22:51:34,2289,signup
2015-07-17 22:59:00,1620,signup
2015-07-17 23:02:11,2031,signup
2015-07-17 23:06:48,2409,signup
2015-07-17 23:07:20,1986,signup
2015-07-17 23:07:30,1981,signup
2015-07-17 23:19:38,2321,signup
2015-07-17 23:20:36,1499,signup
2015-07-17 23:28:46,2348,signup
2015-07-17 23:38:02,1585,signup
2015-07-17 23:41:39,2193,signup
2015-07-17 23:41:44,2242,signup
2015-07-17 23:52:10,1390,signup
2015-07-17 23:53:33,1847,signup
2015-07-17 23:58:46,1839,signup
2015-07-17 23:58:49,1692,signup
2015-07-18 00:00:16,1761,signup
2015-07-18 00:01:11,2253,signup
2015-07-18 00:29:38,2285,signup
2015-07-18 00:30:02,2015,signup
2015-07-18 00:30:05,1705,signup
2015-07-18 00:33:42,1826,signup
2015-07-18 00:37:43,1835,signup
2015-07-18 00:47:14,2315,signup
2015-07-18 00:47:58,2161,signup
2015-07-18 00:49:12,1773,signup
2015-07-18 00:52:34,1976,signup
2015-07-18 01:02:28,2255,signup
2015-07-18 01:05:24,2028,signup
2015-07-18 01:21:44,1849,signup
2015-07-18 01:27:15,1591,signup
2015-07-18 01:37:04,2341,signup
2015-07-18 01:44:30,1743,signup
2015-07-18 01:47:04,2367,signup
2015-07-18 01:47:16,1841,signup
2015-07-18 01:48:34,1759,signup
2015-07-18 02:00:39,1944,signup
2015-07-18 02:07:10,1615,signup
2015-07-18 02:19:30,2091,signup
2015-07-18 02:28:56,2023,signup
2015-07-18 02:40:45,1607,signup
2015-07-18 02:54:33,2154,signup
2015-07-18 02:57:11,2080,signup
2015-07-18 03:04:49,2113,signup
2015-07-18 03:09:42,1621,signup
2015-07-18 03:19:46,1748,signup
2015-07-18 03:35:22,2368,signup
2015-07-18 03:40:09,1957,signup
2015-07-18 03:41:27,2092,signup
2015-07-18 03:50:52,1946,signup
2015-07-18 04:07:38,1958,signup
2015-07-18 04:13:20,2376,signup
2015-07-18 04:19:25,1547,signup
2015-07-18 04:53:30,2150,signup
2015-07-18 05:07:03,2310,signup
2015-07-18 05:11:55,1597,signup
2015-07-18 05:14:47,2067,signup
2015-07-18 05:17:59,2178,signup
2015-07-18 05:18:24,1574,signup
2015-07-18 05:20:52,2436,signup
2015-07-18 05:37:33,1930,signup
2015-07-18 05:46:26,1452,signup
2015-07-18 06:32:51,1576,signup
2015-07-18 07:01:31,2007,signup
2015-07-18 07:02:40,2366,signup
2015-07-18 07:06:41,1974,signup
2015-07-18 07:12:15,2459,signup
2015-07-18 07:12:56,2052,signup
2015-07-18 07:17:16,2190,signup
2015-07-18 07:30:24,1506,signup
2015-07-18 08:10:13,1758,signup
2015-07-18 08:18:08,1484,signup
2015-07-18 08:18:50,2027,signup
2015-07-18 08:26:51,2072,signup
2015-07-18 08:36:00,1676,signup
2015-07-18 08:37:18,2424,signup
2015-07-18 08:44:04,2014,signup
2015-07-18 08:49:12,2010,signup
2015-07-18 08:49:13,2068,signup
2015-07-18 09:08:38,2254,signup
2015-07-18 09:23:27,2041,signup
2015-07-18 09:24:41,1608,signup
2015-07-18 09:46:09,2325,signup
2015-07-18 09:50:53,2377,signup
2015-07-18 10:00:26,1367,signup
2015-07-18 10:04:29,2117,signup
2015-07-18 10:13:43,1811,signup
2015-07-18 10:14:28,2243,signup
2015-07-18 10:17:57,2371,signup
2015-07-18 10:24:25,2313,signup
2015-07-18 10:29:26,2194,signup
2015-07-18 10:44:42,2246,signup
2015-07-18 11:04:10,2236,signup
2015-07-18 11:05:53,2195,signup
2015-07-18 11:06:34,1667,signup
2015-07-18 11:09:53,1900,signup
2015-07-18 11:11:22,2355,signup
2015-07-18 11:12:29,1469,signup
2015-07-18 11:13:11,2442,signup
2015-07-18 11:18:05,1880,signup
2015-07-18 11:30:31,1524,signup
2015-07-18 11:58:52,1600,signup
2015-07-18 12:01:06,1934,signup
2015-07-18 12:02:38,1921,signup
2015-07-18 12:03:28,1979,signup
2015-07-18 12:06:18,1837,signup
2015-07-18 12:07:35,1526,signup
2015-07-18 12:09:35,1618,signup
2015-07-18 12:15:40,1672,signup
2015-07-18 12:16:48,2017,signup
2015-07-18 12:18:32,1728,signup
2015-07-18 12:29:47,1569,signup
2015-07-18 12:44:05,1402,signup
2015-07-18 12:49:23,1714,signup
2015-07-18 12:59:20,2214,signup
2015-07-18 13:12:52,1769,signup
2015-07-18 13:18:45,2273,signup
2015-07-18 13:20:13,2054,signup
2015-07-18 13:22:12,2069,signup
2015-07-18 13:43:38,1464,signup
2015-07-18 13:50:23,1678,signup
2015-07-18 13:54:48,2272,signup
2015-07-18 14:07:57,1840,signup
2015-07-18 14:11:01,1993,signup
2015-07-18 14:19:21,1782,signup
2015-07-18 14:21:11,2347,signup
2015-07-18 14:24:41,1540,signup
2015-07-18 14:27:28,1781,signup
2015-07-18 14:30:51,2020,signup
2015-07-18 15:05:54,2051,signup
2015-07-18 15:14:18,1627,signup
2015-07-18 15:28:00,2222,signup
2015-07-18 15:37:21,1481,signup
2015-07-18 15:41:34,2250,signup
2015-07-18 15:42:37,2106,signup
2015-07-18 16:04:06,2148,signup
2015-07-18 16:14:36,2142,signup
2015-07-18 16:22:42,1671,signup
2015-07-18 16:29:52,2342,signup
2015-07-18 16:36:41,1586,signup
2015-07-18 16:37:36,2278,signup
2015-07-18 16:38:43,1393,signup
2015-07-18 17:01:15,1656,signup
2015-07-18 17:20:52,1650,signup
2015-07-18 17:27:56,1630,signup
2015-07-18 17:34:21,1504,signup
2015-07-18 18:00:39,1754,signup
2015-07-18 18:00:41,2016,signup
2015-07-18 18:17:34,1649,signup
2015-07-18 18:22:52,2297,signup
2015-07-18 18:32:04,1850,signup
2015-07-18 18:52:47,2024,signup
2015-07-18 18:52:59,1644,signup
2015-07-18 19:08:53,1498,signup
2015-07-18 19:10:22,1453,signup
2015-07-18 19:23:54,1345,signup
2015-07-18 19:25:46,2316,signup
2015-07-18 19:27:26,1897,signup
2015-07-18 19:32:36,1426,signup
2015-07-18 19:53:14,1364,signup
2015-07-18 19:59:14,1973,signup
2015-07-18 20:01:08,2061,signup
2015-07-18 20:06:08,1939,signup
2015-07-18 20:32:27,1675,signup
2015-07-18 20:40:32,2328,signup
2015-07-18 20:47:10,1978,signup
2015-07-18 21:07:20,1936,signup
2015-07-18 21:08:00,1795,signup
2015-07-18 21:55:46,2144,signup
2015-07-18 22:03:34,2099,signup
2015-07-18 22:03:55,2452,signup
2015-07-18 22:15:34,1767,signup
2015-07-18 22:15:41,2256,signup
2015-07-18 22:17:25,2448,signup
2015-07-18 22:23:31,2461,signup
2015-07-18 22:34:40,1898,signup
2015-07-18 22:36:11,1668,signup
2015-07-18 22:37:20,1553,signup
2015-07-18 22:42:34,2050,signup
2015-07-18 22:43:02,1360,signup
2015-07-18 23:01:14,1674,signup
2015-07-18 23:05:14,1442,signup
2015-07-18 23:15:20,2146,signup
2015-07-18 23:15:30,2261,signup
2015-07-18 23:25:10,1801,signup
2015-07-18 23:25:52,1496,signup
2015-07-18 23:31:46,1905,signup
2015-07-18 23:40:25,2183,signup
2015-07-18 23:53:21,1859,signup
2015-07-19 00:03:06,2005,signup
2015-07-19 00:14:21,1776,signup
2015-07-19 00:22:43,1370,signup
2015-07-19 00:29:32,1479,signup
2015-07-19 00:29:46,1742,signup
2015-07-19 00:32:54,1914,signup
2015-07-19 00:34:43,1757,signup
2015-07-19 00:49:35,2293,signup
2015-07-19 01:28:04,1915,signup
2015-07-19 01:28:23,2082,signup
2015-07-19 01:32:25,1712,signup
2015-07-19 01:35:01,1543,signup
2015-07-19 01:48:53,2223,signup
2015-07-19 01:59:57,2457,signup
2015-07-19 02:34:03,1534,signup
2015-07-19 02:50:17,2025,signup
2015-07-19 02:52:32,1966,signup
2015-07-19 03:16:38,1629,signup
2015-07-19 03:25:44,2319,signup
2015-07-19 03:34:52,1755,signup
2015-07-19 03:49:57,2098,signup
2015-07-19 03:50:39,2089,signup
2015-07-19 03:53:40,2156,signup
2015-07-19 03:56:14,1894,signup
2015-07-19 04:03:23,1486,signup
2015-07-19 04:11:19,2403,signup
2015-07-19 04:39:54,1645,signup
2015-07-19 04:58:02,1783,signup
2015-07-19 05:02:18,1723,signup
2015-07-19 05:12:54,1417,signup
2015-07-19 05:18:40,1588,signup
2015-07-19 05:23:54,1527,signup
2015-07-19 05:24:07,1352,signup
2015-07-19 05:27:30,2087,signup
2015-07-19 05:30:53,1953,signup
2015-07-19 05:35:08,1490,signup
2015-07-19 05:39:53,1386,signup
2015-07-19 05:43:19,1796,signup
2015-07-19 05:52:46,2258,signup
2015-07-19 06:00:21,1995,signup
2015-07-19 06:03:07,2112,signup
2015-07-19 06:03:27,2291,signup
2015-07-19 06:08:18,1819,signup
2015-07-19 06:10:42,1994,signup
2015-07-19 06:18:41,1441,signup
2015-07-19 06:23:00,2338,signup
2015-07-19 06:34:09,1797,signup
2015-07-19 06:42:12,1619,signup
2015-07-19 07:08:00,1788,signup
2015-07-19 07:09:57,2427,signup
2015-07-19 07:14:35,2375,signup
2015-07-19 07:26:59,2235,signup
2015-07-19 07:36:59,2400,signup
2015-07-19 07:48:21,2386,signup
2015-07-19 07:56:29,1963,signup
2015-07-19 07:59:37,1392,signup
2015-07-19 08:15:04,1937,signup
2015-07-19 08:21:50,2096,signup
2015-07-19 08:26:05,1518,signup
2015-07-19 08:29:19,2100,signup
2015-07-19 08:29:59,2378,signup
2015-07-19 08:35:32,1471,signup
2015-07-19 08:35:46,2155,signup
2015-07-19 08:49:40,1383,signup
2015-07-19 09:03:28,1673,signup
2015-07-19 09:07:14,1613,signup
2015-07-19 09:15:59,2439,signup
2015-07-19 09:16:47,2136,signup
2015-07-19 09:17:37,2423,signup
2015-07-19 09:37:43,1765,signup
2015-07-19 09:53:33,1916,signup
2015-07-19 09:55:42,2265,signup
2015-07-19 10:22:46,1855,signup
2015-07-19 10:34:26,2158,signup
2015-07-19 10:41:08,2239,signup
2015-07-19 10:55:57,1476,signup
2015-07-19 11:07:15,1457,signup
2015-07-19 11:32:23,2352,signup
2015-07-19 11:43:27,1612,signup
2015-07-19 12:01:48,1528,signup
2015-07-19 12:21:16,2160,signup
2015-07-19 12:25:13,1571,signup
2015-07-19 12:41:24,1548,signup
2015-07-19 12:54:23,2384,signup
2015-07-19 13:00:23,1655,signup
2015-07-19 13:10:35,2063,signup
2015-07-19 13:16:52,2197,signup
2015-07-19 13:20:56,1598,signup
2015-07-19 13:43:15,2358,signup
2015-07-19 13:47:04,1734,signup
2015-07-19 14:25:54,2417,signup
2015-07-19 14:37:48,1379,signup
2015-07-19 14:42:59,1643,signup
2015-07-19 14:50:52,2058,signup
2015-07-19 15:09:08,1354,signup
2015-07-19 15:55:55,2102,signup
2015-07-19 15:58:01,1380,signup
2015-07-19 15:58:46,2139,signup
2015-07-19 15:58:53,2171,signup
2015-07-19 16:01:31,2126,signup
2015-07-19 16:07:47,2287,signup
2015-07-19 16:23:38,1927,signup
2015-07-19 16:24:30,1519,signup
2015-07-19 16:30:36,1913,signup
2015-07-19 16:34:06,1718,signup
2015-07-19 16:37:47,1971,signup
2015-07-19 16:44:18,1706,signup
2015-07-19 16:52:41,1641,signup
2015-07-19 16:56:55,2002,signup
2015-07-19 17:13:49,2110,signup
2015-07-19 17:47:16,1802,signup
2015-07-19 17:48:07,1415,signup
2015-07-19 17:49:12,1823,signup
2015-07-19 18:05:10,1639,signup
2015-07-19 18:05:46,1684,signup
2015-07-19 18:12:28,1508,signup
2015-07-19 18:39:25,2116,signup
2015-07-19 18:52:36,1449,signup
2015-07-19 19:10:12,2209,signup
2015-07-19 19:43:12,1642,signup
2015-07-19 19:43:58,1669,signup
2015-07-19 19:51:10,1942,signup
2015-07-19 19:51:46,1778,signup
2015-07-19 19:53:05,1428,signup
2015-07-19 19:59:22,1798,signup
2015-07-19 20:08:07,2398,signup
2015-07-19 20:26:15,1425,signup
2015-07-19 20:44:17,1628,signup
2015-07-19 20:44:32,2335,signup
2015-07-19 20:49:09,2268,signup
2015-07-19 21:09:50,1872,signup
2015-07-19 21:14:14,1665,signup
2015-07-19 22:06:50,2425,signup
2015-07-19 22:09:18,2288,signup
2015-07-19 22:35:53,1580,signup
2015-07-19 22:36:31,1871,signup
2015-07-19 22:36:48,1346,signup
2015-07-19 22:43:52,1854,signup
2015-07-19 22:46:18,2208,signup
2015-07-19 22:47:55,2301,signup
2015-07-19 22:55:06,1423,signup
2015-07-19 22:56:37,1400,signup
2015-07-19 23:08:23,1817,signup
2015-07-19 23:16:02,1879,signup
2015-07-19 23:21:02,1911,signup
2015-07-19 23:24:35,2460,signup
2015-07-19 23:26:15,2103,signup
2015-07-19 23:28:45,1992,signup
2015-07-19 23:33:13,2241,signup
2015-07-19 23:34:37,1456,signup
2015-07-19 23:39:15,1654,signup
2015-07-19 23:48:55,2324,signup
2015-07-20 00:02:48,2438,visit
2015-07-20 00:27:24,2799,signup
2015-07-20 00:33:28,2435,visit
2015-07-20 00:51:48,3372,signup
2015-07-20 00:53:55,1811,visit
2015-07-20 00:56:55,2058,visit
2015-07-20 01:05:26,3353,signup
2015-07-20 01:08:20,2549,signup
2015-07-20 01:10:18,3565,signup
2015-07-20 01:10:51,3169,signup
2015-07-20 01:22:13,1634,visit
2015-07-20 01:22:47,2719,signup
2015-07-20 01:36:44,3489,signup
2015-07-20 01:38:16,3617,signup
2015-07-20 01:39:47,2398,visit
2015-07-20 01:42:15,2154,visit
2015-07-20 01:43:49,1727,visit
2015-07-20 02:24:28,1805,visit
2015-07-20 02:30:22,1997,visit
2015-07-20 02:39:22,2535,signup
2015-07-20 02:39:40,2000,visit
2015-07-20 02:40:47,2566,signup
2015-07-20 02:41:56,2569,signup
2015-07-20 02:50:19,2802,signup
2015-07-20 02:51:32,2560,signup
2015-07-20 02:51:36,2231,visit
2015-07-20 02:52:44,3588,signup
2015-07-20 03:05:39,2013,visit
2015-07-20 03:16:08,2605,signup
2015-07-20 03:16:27,1381,visit
2015-07-20 03:16:42,1403,visit
2015-07-20 03:24:10,2141,visit
2015-07-20 03:28:37,2580,signup
2015-07-20 03:29:47,2167,visit
2015-07-20 03:33:24,2586,signup
2015-07-20 03:35:32,3291,signup
2015-07-20 03:41:08,2337,visit
2015-07-20 03:45:09,1376,visit
2015-07-20 03:57:33,1931,visit
2015-07-20 04:04:02,3192,signup
2015-07-20 04:04:09,3230,signup
2015-07-20 04:10:02,3176,signup
2015-07-20 04:10:31,3655,signup
2015-07-20 04:11:28,3488,signup
2015-07-20 04:19:22,2648,signup
2015-07-20 04:25:08,1368,visit
2015-07-20 04:32:05,2947,signup
2015-07-20 04:34:31,1624,visit
2015-07-20 04:45:40,2762,signup
2015-07-20 04:46:12,2780,signup
2015-07-20 04:51:01,1597,visit
2015-07-20 04:55:59,1881,visit
2015-07-20 04:57:01,2023,visit
2015-07-20 05:02:35,2700,signup
2015-07-20 05:07:07,2125,visit
2015-07-20 05:14:46,2067,visit
2015-07-20 05:15:59,3466,signup
2015-07-20 05:25:23,3540,signup
2015-07-20 05:32:56,3599,signup
2015-07-20 05:33:14,2349,visit
2015-07-20 05:33:55,2873,signup
2015-07-20 05:36:32,2320,visit
2015-07-20 05:38:53,2997,signup
2015-07-20 05:41:55,3368,signup
2015-07-20 05:45:08,2935,signup
2015-07-20 05:53:58,1779,visit
2015-07-20 05:58:10,3652,signup
2015-07-20 06:01:32,2977,signup
2015-07-20 06:02:18,3290,signup
2015-07-20 06:08:37,2109,visit
2015-07-20 06:18:29,3623,signup
2015-07-20 06:27:35,2878,signup
2015-07-20 06:29:47,3295,signup
2015-07-20 06:33:45,3519,signup
2015-07-20 06:34:37,3613,signup
2015-07-20 06:37:31,3633,signup
2015-07-20 06:49:29,1481,visit
2015-07-20 06:53:40,2548,signup
2015-07-20 07:04:18,1695,visit
2015-07-20 07:14:49,2555,signup
2015-07-20 07:17:47,2581,signup
2015-07-20 07:19:58,1802,visit
2015-07-20 07:20:26,3042,signup
2015-07-20 07:25:09,3101,signup
2015-07-20 07:29:43,3455,signup
2015-07-20 07:30:01,1682,visit
2015-07-20 07:34:08,2222,visit
2015-07-20 07:36:00,2082,visit
2015-07-20 07:39:29,3574,signup
2015-07-20 07:55:35,2541,signup
2015-07-20 08:05:52,3242,signup
2015-07-20 08:07:34,2512,signup
2015-07-20 08:13:19,3411,signup
2015-07-20 08:16:45,2290,visit
2015-07-20 08:18:59,3105,signup
2015-07-20 08:26:35,2064,visit
2015-07-20 08:28:26,3553,signup
2015-07-20 08:30:30,3587,signup
2015-07-20 08:35:26,1537,visit
2015-07-20 08:45:10,2607,signup
2015-07-20 08:52:34,1538,visit
2015-07-20 08:57:21,3437,signup
2015-07-20 08:59:18,3185,signup
2015-07-20 09:45:16,2932,signup
2015-07-20 10:00:52,2712,signup
2015-07-20 10:02:10,1861,visit
2015-07-20 10:11:52,2075,visit
2015-07-20 10:12:06,1357,visit
2015-07-20 10:16:50,2948,signup
2015-07-20 10:24:40,3064,signup
2015-07-20 10:26:10,2748,signup
2015-07-20 10:27:32,1987,visit
2015-07-20 10:28:51,2090,visit
2015-07-20 10:38:32,3178,signup
2015-07-20 10:48:59,3040,signup
2015-07-20 11:08:46,2919,signup
2015-07-20 11:12:51,3549,signup
2015-07-20 11:23:30,3065,signup
2015-07-20 11:28:06,2302,visit
2015-07-20 11:28:40,1568,visit
2015-07-20 11:32:30,3073,signup
2015-07-20 11:34:45,2758,signup
2015-07-20 11:36:14,1968,visit
2015-07-20 11:39:14,2540,signup
2015-07-20 11:39:42,1557,visit
2015-07-20 11:42:57,2629,signup
2015-07-20 11:53:49,2754,signup
2015-07-20 11:56:14,3102,signup
2015-07-20 11:58:49,3008,signup
2015-07-20 11:59:44,3556,signup
2015-07-20 12:11:47,1991,visit
2015-07-20 12:28:50,2318,visit
2015-07-20 12:31:19,2974,signup
2015-07-20 12:31:31,3509,signup
2015-07-20 12:32:14,2979,signup
2015-07-20 12:34:07,1925,visit
2015-07-20 12:39:15,2756,signup
2015-07-20 12:43:03,2452,visit
2015-07-20 12:58:29,3160,signup
2015-07-20 12:59:57,1814,visit
2015-07-20 13:01:17,2170,visit
2015-07-20 13:12:19,1984,visit
2015-07-20 13:13:29,2971,signup
2015-07-20 13:14:41,2259,visit
2015-07-20 13:17:05,3582,signup
2015-07-20 13:34:10,2250,visit
2015-07-20 13:34:17,2106,visit
2015-07-20 13:37:20,3301,signup
2015-07-20 13:37:35,3043,signup
2015-07-20 13:40:05,3615,signup
2015-07-20 13:40:53,1503,visit
2015-07-20 13:54:53,2723,signup
2015-07-20 13:58:59,3468,signup
2015-07-20 14:00:29,1951,visit
2015-07-20 14:14:12,3314,signup
2015-07-20 14:14:32,3186,signup
2015-07-20 14:17:13,2357,visit
2015-07-20 14:20:52,2921,signup
2015-07-20 14:32:01,2312,visit
2015-07-20 14:36:58,2032,visit
2015-07-20 14:44:09,2985,signup
2015-07-20 14:50:34,2745,signup
2015-07-20 14:52:31,1804,visit
2015-07-20 14:57:56,3119,signup
2015-07-20 15:06:43,3393,signup
2015-07-20 15:15:32,2182,visit
2015-07-20 15:28:23,3177,signup
2015-07-20 15:29:39,3044,signup
2015-07-20 15:34:00,2641,signup
2015-07-20 15:38:33,2956,signup
2015-07-20 15:49:25,1857,visit
2015-07-20 15:52:20,1539,visit
2015-07-20 16:06:23,3144,signup
2015-07-20 16:14:05,1627,visit
2015-07-20 16:19:06,2133,visit
2015-07-20 16:21:44,2929,signup
2015-07-20 16:29:30,2448,visit
2015-07-20 16:30:12,3602,signup
2015-07-20 16:44:09,3164,signup
2015-07-20 16:46:06,1625,visit
2015-07-20 16:50:58,2416,visit
2015-07-20 17:04:04,2894,signup
2015-07-20 17:18:41,2720,signup
2015-07-20 17:21:50,2024,visit
2015-07-20 17:23:47,2369,visit
2015-07-20 17:24:42,3145,signup
2015-07-20 17:28:27,3172,signup
2015-07-20 17:32:00,2114,visit
2015-07-20 17:39:18,2842,signup
2015-07-20 17:41:59,3076,signup
2015-07-20 17:46:54,1370,visit
2015-07-20 17:54:46,3696,signup
2015-07-20 17:57:31,3621,signup
2015-07-20 18:03:36,2161,visit
2015-07-20 18:08:49,2744,signup
2015-07-20 18:32:16,2071,visit
2015-07-20 18:37:10,3247,signup
2015-07-20 18:50:08,2153,visit
2015-07-20 18:50:14,1986,visit
2015-07-20 18:51:55,2601,signup
2015-07-20 18:54:11,2360,visit
2015-07-20 18:56:29,1440,visit
2015-07-20 19:00:24,2688,signup
2015-07-20 19:02:57,2590,signup
2015-07-20 19:03:25,3122,signup
2015-07-20 19:03:33,2110,visit
2015-07-20 19:05:14,2223,visit
2015-07-20 19:05:25,3547,signup
2015-07-20 19:06:22,3491,signup
2015-07-20 19:08:05,3110,signup
2015-07-20 19:17:50,3560,signup
2015-07-20 19:36:42,3095,signup
2015-07-20 19:37:38,2938,signup
2015-07-20 19:38:38,2265,visit
2015-07-20 19:43:50,3631,signup
2015-07-20 19:50:08,2865,signup
2015-07-20 19:51:22,3079,signup
2015-07-20 20:04:16,2432,visit
2015-07-20 20:22:45,1581,visit
2015-07-20 20:25:30,1643,visit
2015-07-20 20:39:40,3013,signup
2015-07-20 20:47:34,1798,visit
2015-07-20 20:55:02,3523,signup
2015-07-20 20:58:56,2678,signup
2015-07-20 21:05:46,2177,visit
2015-07-20 21:20:57,1430,visit
2015-07-20 21:21:26,3279,signup
2015-07-20 21:29:05,3513,signup
2015-07-20 21:32:07,1491,visit
2015-07-20 21:33:59,2911,signup
2015-07-20 21:39:39,2967,signup
2015-07-20 21:44:16,2619,signup
2015-07-20 21:45:01,2534,signup
2015-07-20 21:45:45,2117,visit
2015-07-20 22:00:34,3131,signup
2015-07-20 22:01:18,2982,signup
2015-07-20 22:05:54,3120,signup
2015-07-20 22:07:55,2761,signup
2015-07-20 22:11:38,2436,visit
2015-07-20 22:13:54,3675,signup
2015-07-20 22:16:34,2788,signup
2015-07-20 22:16:43,2890,signup
2015-07-20 22:16:56,1613,visit
2015-07-20 22:17:32,3195,signup
2015-07-20 22:18:25,2849,signup
2015-07-20 22:34:58,2751,signup
2015-07-20 22:38:21,2727,signup
2015-07-20 22:42:49,2520,signup
2015-07-20 22:54:17,1969,visit
2015-07-20 23:04:05,3327,signup
2015-07-20 23:07:07,3349,signup
2015-07-20 23:08:08,2113,visit
2015-07-20 23:10:41,3589,signup
2015-07-20 23:17:48,2046,visit
2015-07-20 23:18:41,3209,signup
2015-07-20 23:19:44,3086,signup
2015-07-20 23:21:46,3383,signup
2015-07-20 23:31:06,3070,signup
2015-07-20 23:49:28,2150,visit
2015-07-20 23:50:14,3577,signup
2015-07-20 23:52:48,2613,signup
2015-07-20 23:55:21,3153,signup
2015-07-21 00:01:22,2081,visit
2015-07-21 00:08:38,2837,signup
2015-07-21 00:09:23,2797,signup
2015-07-21 00:22:41,3334,signup
2015-07-21 00:23:22,3001,signup
2015-07-21 00:23:58,2958,signup
2015-07-21 00:25:04,1911,visit
2015-07-21 00:27:53,2523,signup
2015-07-21 00:34:44,3238,signup
2015-07-21 00:36:49,3211,signup
2015-07-21 00:44:50,1975,visit
2015-07-21 00:49:43,3603,signup
2015-07-21 00:53:29,2396,visit
2015-07-21 00:55:39,1417,visit
2015-07-21 01:00:08,2004,visit
2015-07-21 01:00:41,3679,signup
2015-07-21 01:03:04,1541,visit
2015-07-21 01:07:27,1575,visit
2015-07-21 01:13:52,3033,signup
2015-07-21 01:14:51,3554,signup
2015-07-21 01:20:35,1786,visit
2015-07-21 01:23:34,3135,signup
2015-07-21 01:33:52,1589,visit
2015-07-21 01:34:03,1386,visit
2015-07-21 01:46:05,3262,signup
